id,rawName,website,sourceType,sourceName,sourceUrl,description,homepageText,careersText,lastActivityDate,country,estimatedSize,stageHint,agentConfidence,expectedCategory,expectedTrashReason
raw_0978,Signal480,https://signal480.app,accelerator,Foundry Ventures Startup Batch,https://example-seedlaunch.com/batch/signal480-978,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.",We are hiring Sales Development Representatives and Account Executives to expand our GTM motion.,2026-03-10,US,51-200,Seed,68,qualified_candidate,
raw_0979,Signal480 AI,https://www.signal480.app,careers_page,GTM Job Feed,https://jobs.example-ats.com/signal480-979,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.",We are hiring Sales Development Representatives and Account Executives to expand our GTM motion.,2026-03-10,US,51-200,Seed,84,qualified_candidate,
raw_0980,Signal480Landing,https://signal480landing.com,startup_directory,Cloud Software Landscape,https://example-startup-directory.com/company/signal480landing-980,Signal480Landing is a creative design and marketing services agency.,"Signal480Landing is a creative agency offering branding, web design, landing pages, content, and visual identity services for startups.",,2026-04-17,Singapore,11-50,Bootstrapped,94,agency_or_service_provider,Not ICP: agency/service provider
raw_0981,Signal480,https://signal480.io,funding_news,Seed Round News Feed,https://example-funding-digest.com/startups/signal480-981,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.","Hiring: VP Sales, Account Executive, Partnerships Manager, and Revenue Operations Analyst.",2026-03-10,Canada,51-200,Unknown,89,qualified_candidate,
raw_0982,Signal480 AI,https://signal480.io,startup_directory,Cloud Software Landscape,https://example-startup-directory.com/company/signal480-982,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.","Hiring: VP Sales, Account Executive, Partnerships Manager, and Revenue Operations Analyst.",2026-03-10,Canada,51-200,Unknown,62,qualified_candidate,
raw_0983,Signal480,https://signal480.co,funding_news,Growth Capital Brief,https://example-funding-digest.com/startups/signal480-983,Signal480 is a B2B SaaS company building software for sales and revenue teams.,"Signal480 gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.",,2026-04-29,Australia,201-500,Unknown,78,qualified_candidate,
raw_0984,Signal480,https://signal480.co,careers_page,Public Career Page Scan,https://jobs.example-ats.com/signal480-984,Signal480 is a B2B SaaS company building software for sales and revenue teams.,"Signal480 is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.",We are hiring Sales Development Representatives and Account Executives to expand our GTM motion.,2026-05-19,US,51-200,Unknown,89,qualified_candidate,
raw_0985,Signal480,https://signal480.io,careers_page,Revenue Hiring Monitor,https://jobs.example-ats.com/signal480-985,Signal480 is a B2B SaaS company building software for sales and revenue teams.,"Signal480 gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-03-13,UK,51-200,Seed,89,qualified_candidate,
raw_0986,Signal480,https://signal480.ai,accelerator,Northstar SaaS Demo Day,https://example-seedlaunch.com/batch/signal480-986,Signal480 is a B2B SaaS company building software for sales and revenue teams.,"Signal480 gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.","Hiring: VP Sales, Account Executive, Partnerships Manager, and Revenue Operations Analyst.",2026-04-17,Netherlands,51-200,Series B,94,qualified_candidate,
raw_0987,Signal480,https://signal480.io,careers_page,Revenue Hiring Monitor,https://jobs.example-ats.com/signal480-987,Signal480 is a B2B SaaS company building software for sales and revenue teams.,"Signal480 gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.",We are hiring Sales Development Representatives and Account Executives to expand our GTM motion.,2026-05-25,Australia,51-200,Unknown,73,qualified_candidate,
raw_0988,Signal480,https://signal480.io,careers_page,Revenue Hiring Monitor,https://jobs.example-ats.com/signal480-988,Signal480 is a B2B SaaS company building software for sales and revenue teams.,"Signal480 helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-05-28,US,11-50,Series A,68,qualified_candidate,
raw_0989,Signal480,https://signal480.ai,careers_page,Revenue Hiring Monitor,https://jobs.example-ats.com/signal480-989,Signal480 is a B2B SaaS company building software for sales and revenue teams.,"Signal480 helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-05-25,Canada,201-500,Series A,73,qualified_candidate,
raw_0990,Signal480,https://signal480.ai,funding_news,Seed Round News Feed,https://example-funding-digest.com/startups/signal480-990,Signal480 is a B2B SaaS company building software for sales and revenue teams.,"Signal480 gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.",,2026-04-16,Australia,11-50,Series A,89,qualified_candidate,
raw_0991,Signal480,https://signal480.ai,funding_news,Venture Update Feed,https://example-funding-digest.com/startups/signal480-991,Signal480 is a B2B SaaS company building software for sales and revenue teams.,"Signal480 gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-03-17,Australia,11-50,Seed,84,qualified_candidate,
raw_0992,Signal480,https://signal480.co,funding_news,Startup Funding Digest,https://example-funding-digest.com/startups/signal480-992,Signal480 is a B2B SaaS company building software for sales and revenue teams.,"Signal480 is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-03-07,Australia,51-200,Seed,73,qualified_candidate,
raw_0993,Signal480,https://signal480.com,startup_directory,B2B Tools Index,https://example-startup-directory.com/company/signal480-993,Signal480 is a B2B SaaS company building software for sales and revenue teams.,"Signal480 helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-05-03,Singapore,201-500,Seed,73,qualified_candidate,
raw_0994,Signal480,https://signal480.ai,conference,GTM Leaders Expo Sponsor List,https://example-saas-growth-summit.com/exhibitors/signal480-994,Signal480 is a B2B SaaS company building software for sales and revenue teams.,"Signal480 helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-03-10,Australia,51-200,Series A,84,qualified_candidate,
raw_0995,Signal480,https://signal480.app,funding_news,Growth Capital Brief,https://example-funding-digest.com/startups/signal480-995,Signal480 is a B2B SaaS company building software for sales and revenue teams.,"Signal480 is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-04-20,US,201-500,Series B,89,qualified_candidate,
raw_0996,Signal480,https://signal480.co,conference,SaaS Growth Summit Exhibitors,https://example-saas-growth-summit.com/exhibitors/signal480-996,Signal480 is a B2B SaaS company building software for sales and revenue teams.,"Signal480 is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.",We are hiring Sales Development Representatives and Account Executives to expand our GTM motion.,2026-03-28,UK,51-200,Series A,84,qualified_candidate,
raw_0997,Signal480,https://signal480.ai,funding_news,Growth Capital Brief,https://example-funding-digest.com/startups/signal480-997,Signal480 is a B2B SaaS company building software for sales and revenue teams.,"Signal480 gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.","Hiring: VP Sales, Account Executive, Partnerships Manager, and Revenue Operations Analyst.",2026-02-18,Netherlands,201-500,Unknown,73,qualified_candidate,
raw_0998,Signal480,https://signal480.co,conference,B2B Revenue Conference Booth Directory,https://example-saas-growth-summit.com/exhibitors/signal480-998,Signal480 is a B2B SaaS company building software for sales and revenue teams.,"Signal480 is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.","Hiring: VP Sales, Account Executive, Partnerships Manager, and Revenue Operations Analyst.",2026-05-30,Canada,201-500,Series B,78,qualified_candidate,
